input_shape_1,input_shape_2,input_shape_3,input_shape_4,bfloat8,bfloat16,float32,uint16,uint32,input_DRAM,input_L1,kernel_duration
4,53,32,160,2,1,0,36941
4,53,32,160,2,1,0,36751
4,53,32,160,2,1,0,36631
4,53,32,160,2,1,0,36588
4,53,32,160,2,0,1,36734
4,53,32,160,2,0,1,36609
4,53,32,160,2,0,1,36479
4,53,32,160,2,0,1,36497
4,53,32,160,1,1,0,36329
4,53,32,160,1,1,0,36359
4,53,32,160,1,1,0,36233
4,53,32,160,1,1,0,36172
4,53,32,160,1,0,1,36170
4,53,32,160,1,0,1,36139
4,53,32,160,1,0,1,36002
4,53,32,160,1,0,1,35997
4,53,32,160,5,1,0,55454
4,53,32,160,5,1,0,57180
4,53,32,160,5,1,0,39698
4,53,32,160,5,1,0,39791
4,53,32,160,5,0,1,39968
4,53,32,160,5,0,1,40040
4,53,32,160,5,0,1,39501
4,53,32,160,5,0,1,39632
4,53,32,160,4,1,0,58912
4,53,32,160,4,1,0,54547
4,53,32,160,4,1,0,39832
4,53,32,160,4,1,0,39893
4,53,32,160,4,0,1,39791
4,53,32,160,4,0,1,40067
4,53,32,160,4,0,1,39513
4,53,32,160,4,0,1,39460
4,53,32,160,3,1,0,36822
4,53,32,160,3,1,0,36831
4,53,32,160,3,1,0,36564
4,53,32,160,3,1,0,36541
4,53,32,160,3,0,1,36701
4,53,32,160,3,0,1,36677
4,53,32,160,3,0,1,36420
4,53,32,160,3,0,1,36515
5,61,224,480,2,1,0,1048292
5,61,224,480,2,1,0,1048484
5,61,224,480,2,1,0,1047623
5,61,224,480,2,1,0,1047839
5,61,224,480,2,0,1,1047984
5,61,224,480,2,0,1,1048107
5,61,224,480,1,1,0,1042667
5,61,224,480,1,1,0,1042530
5,61,224,480,1,1,0,1042106
5,61,224,480,1,1,0,1042177
5,61,224,480,1,0,1,1042315
5,61,224,480,1,0,1,1042362
5,61,224,480,1,0,1,1041487
5,61,224,480,1,0,1,1041486
5,61,224,480,5,1,0,1728199
5,61,224,480,5,1,0,1704216
5,61,224,480,4,1,0,1713141
5,61,224,480,4,1,0,1705561
5,61,224,480,3,1,0,1048624
5,61,224,480,3,1,0,1048296
5,61,224,480,3,1,0,1047679
5,61,224,480,3,1,0,1047562
5,61,224,480,3,0,1,1048197
5,61,224,480,3,0,1,1047969
3,61,192,320,2,1,0,362581
3,61,192,320,2,1,0,362574
3,61,192,320,2,1,0,362342
3,61,192,320,2,1,0,362412
3,61,192,320,2,0,1,362656
3,61,192,320,2,0,1,362225
3,61,192,320,2,0,1,362234
3,61,192,320,2,0,1,361840
3,61,192,320,1,1,0,360164
3,61,192,320,1,1,0,360282
3,61,192,320,1,1,0,359847
3,61,192,320,1,1,0,359992
3,61,192,320,1,0,1,359858
3,61,192,320,1,0,1,359717
3,61,192,320,1,0,1,359697
3,61,192,320,1,0,1,359673
3,61,192,320,5,1,0,587053
3,61,192,320,5,1,0,588766
3,61,192,320,5,1,0,424913
3,61,192,320,5,1,0,413177
3,61,192,320,5,0,1,393995
3,61,192,320,5,0,1,392376
3,61,192,320,4,1,0,581091
3,61,192,320,4,1,0,602086
3,61,192,320,4,1,0,425267
3,61,192,320,4,1,0,412877
3,61,192,320,4,0,1,393394
3,61,192,320,4,0,1,394652
3,61,192,320,3,1,0,362609
3,61,192,320,3,1,0,362654
